NumMutant,MutatorType,MutantSourceFile,MutantSourceRow,MutantSourceCol,MutantSource,MutantDestinationFile,MutantDestinationRow,MutantDestinationCol,MutantDestination,Result,file,mutation_score
57.0,RC-cond->true,program3/shuffled-07,232.0,2.0,"(cond ((empty? env) (error (quote ZNQR) \""Failed to lookup: ~e\"" for)) ((symbol=? for (bind-name (first env))) (bind-val (first env))) (else (lookup for (rest env))))",program3/shuffled-07,,,"(cond ((empty? env) (error (quote ZNQR) \""Failed to lookup: ~e\"" for)) ((symbol=? for (bind-name (first env))) (bind-val (first env))) (#t (lookup for (rest env))))",passed,program3/shuffled-07.rkt,0.871795
58.0,RC-cond->false,program3/shuffled-07,256.0,7.0,"(cond ((and (boolV? result) (boolV-b result)) (interp (ifC-thn val) env)) ((and (boolV? result) (not (boolV-b result))) (interp (ifC-els val) env)) (else (error (quote ZNQR) \""If condition must be a boolV\"")))",program3/shuffled-07,,,"(cond (#f (interp (ifC-thn val) env)) ((and (boolV? result) (not (boolV-b result))) (interp (ifC-els val) env)) (else (error (quote ZNQR) \""If condition must be a boolV\"")))",failed,program3/shuffled-07.rkt,0.871795
59.0,RC-cond->false,program3/shuffled-07,256.0,7.0,"(cond ((and (boolV? result) (boolV-b result)) (interp (ifC-thn val) env)) ((and (boolV? result) (not (boolV-b result))) (interp (ifC-els val) env)) (else (error (quote ZNQR) \""If condition must be a boolV\"")))",program3/shuffled-07,,,"(cond ((and (boolV? result) (boolV-b result)) (interp (ifC-thn val) env)) (#f (interp (ifC-els val) env)) (else (error (quote ZNQR) \""If condition must be a boolV\"")))",failed,program3/shuffled-07.rkt,0.871795
60.0,RC-cond->false,program3/shuffled-07,256.0,7.0,"(cond ((and (boolV? result) (boolV-b result)) (interp (ifC-thn val) env)) ((and (boolV? result) (not (boolV-b result))) (interp (ifC-els val) env)) (else (error (quote ZNQR) \""If condition must be a boolV\"")))",program3/shuffled-07,,,"(cond ((and (boolV? result) (boolV-b result)) (interp (ifC-thn val) env)) ((and (boolV? result) (not (boolV-b result))) (interp (ifC-els val) env)) (#f (error (quote ZNQR) \""If condition must be a boolV\"")))",failed,program3/shuffled-07.rkt,0.871795
61.0,RC-cond->true,program3/shuffled-07,256.0,7.0,"(cond ((and (boolV? result) (boolV-b result)) (interp (ifC-thn val) env)) ((and (boolV? result) (not (boolV-b result))) (interp (ifC-els val) env)) (else (error (quote ZNQR) \""If condition must be a boolV\"")))",program3/shuffled-07,,,"(cond (#t (interp (ifC-thn val) env)) ((and (boolV? result) (not (boolV-b result))) (interp (ifC-els val) env)) (else (error (quote ZNQR) \""If condition must be a boolV\"")))",failed,program3/shuffled-07.rkt,0.871795
62.0,RC-cond->true,program3/shuffled-07,256.0,7.0,"(cond ((and (boolV? result) (boolV-b result)) (interp (ifC-thn val) env)) ((and (boolV? result) (not (boolV-b result))) (interp (ifC-els val) env)) (else (error (quote ZNQR) \""If condition must be a boolV\"")))",program3/shuffled-07,,,"(cond ((and (boolV? result) (boolV-b result)) (interp (ifC-thn val) env)) (#t (interp (ifC-els val) env)) (else (error (quote ZNQR) \""If condition must be a boolV\"")))",failed,program3/shuffled-07.rkt,0.871795
63.0,RC-cond->true,program3/shuffled-07,256.0,7.0,"(cond ((and (boolV? result) (boolV-b result)) (interp (ifC-thn val) env)) ((and (boolV? result) (not (boolV-b result))) (interp (ifC-els val) env)) (else (error (quote ZNQR) \""If condition must be a boolV\"")))",program3/shuffled-07,,,"(cond ((and (boolV? result) (boolV-b result)) (interp (ifC-thn val) env)) ((and (boolV? result) (not (boolV-b result))) (interp (ifC-els val) env)) (#t (error (quote ZNQR) \""If condition must be a boolV\"")))",passed,program3/shuffled-07.rkt,0.871795
64.0,RC-and->false,program3/shuffled-07,257.0,10.0,(and (boolV? result) (boolV-b result)),program3/shuffled-07,,,(and #f (boolV-b result)),failed,program3/shuffled-07.rkt,0.871795
65.0,RC-and->false,program3/shuffled-07,257.0,10.0,(and (boolV? result) (boolV-b result)),program3/shuffled-07,,,(and (boolV? result) #f),failed,program3/shuffled-07.rkt,0.871795
66.0,RC-and->true,program3/shuffled-07,257.0,10.0,(and (boolV? result) (boolV-b result)),program3/shuffled-07,,,(and #t (boolV-b result)),failed,program3/shuffled-07.rkt,0.871795
67.0,RC-and->true,program3/shuffled-07,257.0,10.0,(and (boolV? result) (boolV-b result)),program3/shuffled-07,,,(and (boolV? result) #t),failed,program3/shuffled-07.rkt,0.871795
68.0,RC-and->false,program3/shuffled-07,258.0,10.0,(and (boolV? result) (not (boolV-b result))),program3/shuffled-07,,,(and #f (not (boolV-b result))),failed,program3/shuffled-07.rkt,0.871795
69.0,RC-and->false,program3/shuffled-07,258.0,10.0,(and (boolV? result) (not (boolV-b result))),program3/shuffled-07,,,(and (boolV? result) #f),failed,program3/shuffled-07.rkt,0.871795
70.0,RC-and->true,program3/shuffled-07,258.0,10.0,(and (boolV? result) (not (boolV-b result))),program3/shuffled-07,,,(and #t (not (boolV-b result))),failed,program3/shuffled-07.rkt,0.871795
71.0,RC-and->true,program3/shuffled-07,258.0,10.0,(and (boolV? result) (not (boolV-b result))),program3/shuffled-07,,,(and (boolV? result) #t),passed,program3/shuffled-07.rkt,0.871795
72.0,RC-if->false,program3/shuffled-07,267.0,8.0,"(if (= 2 (length args)) (primop-handler primop (interp (first args) env) (interp (second args) env)) (error (quote ZNQR) \""Primative operation must have 2 args got: ~e\"" (length args)))",mutation-tester,90.0,10.0,"(if #f (primop-handler primop (interp (first args) env) (interp (second args) env)) (error (quote ZNQR) \""Primative operation must have 2 args got: ~e\"" (length args)))",failed,program3/shuffled-07.rkt,0.871795
73.0,RC-if->true,program3/shuffled-07,267.0,8.0,"(if (= 2 (length args)) (primop-handler primop (interp (first args) env) (interp (second args) env)) (error (quote ZNQR) \""Primative operation must have 2 args got: ~e\"" (length args)))",mutation-tester,93.0,10.0,"(if #t (primop-handler primop (interp (first args) env) (interp (second args) env)) (error (quote ZNQR) \""Primative operation must have 2 args got: ~e\"" (length args)))",failed,program3/shuffled-07.rkt,0.871795
74.0,RC-if->false,program3/shuffled-07,273.0,8.0,"(if (= (length params) (length args)) (interp body (append (map (lambda ((param : Symbol) (arg : ExprC)) (bind param (interp arg env))) params args) clo-env)) (error (quote ZNQR) \""Wrong number of arguments: got ~e for ~e\"" (length args) params))",mutation-tester,90.0,10.0,"(if #f (interp body (append (map (lambda ((param : Symbol) (arg : ExprC)) (bind param (interp arg env))) params args) clo-env)) (error (quote ZNQR) \""Wrong number of arguments: got ~e for ~e\"" (length args) params))",failed,program3/shuffled-07.rkt,0.871795
75.0,RC-if->true,program3/shuffled-07,273.0,8.0,"(if (= (length params) (length args)) (interp body (append (map (lambda ((param : Symbol) (arg : ExprC)) (bind param (interp arg env))) params args) clo-env)) (error (quote ZNQR) \""Wrong number of arguments: got ~e for ~e\"" (length args) params))",mutation-tester,93.0,10.0,"(if #t (interp body (append (map (lambda ((param : Symbol) (arg : ExprC)) (bind param (interp arg env))) params args) clo-env)) (error (quote ZNQR) \""Wrong number of arguments: got ~e for ~e\"" (length args) params))",failed,program3/shuffled-07.rkt,0.871795
76.0,RC-if->false,program3/shuffled-07,318.0,15.0,"(if b \""true\"" \""false\"")",mutation-tester,90.0,10.0,"(if #f \""true\"" \""false\"")",failed,program3/shuffled-07.rkt,0.871795
77.0,RC-if->true,program3/shuffled-07,318.0,15.0,"(if b \""true\"" \""false\"")",mutation-tester,93.0,10.0,"(if #t \""true\"" \""false\"")",failed,program3/shuffled-07.rkt,0.871795
0.0,RC-if->false,program3/shuffled-11,65.0,45.0,"(if (check-duplicates (cast s (Listof Symbol))) (error (quote interp) \""ZNQR: illegal duplicate parameter names\"") (lamC (cast s (Listof Symbol)) (parse body)))",mutation-tester,90.0,10.0,"(if #f (error (quote interp) \""ZNQR: illegal duplicate parameter names\"") (lamC (cast s (Listof Symbol)) (parse body)))",failed,program3/shuffled-11.rkt,0.877358
1.0,RC-if->true,program3/shuffled-11,65.0,45.0,"(if (check-duplicates (cast s (Listof Symbol))) (error (quote interp) \""ZNQR: illegal duplicate parameter names\"") (lamC (cast s (Listof Symbol)) (parse body)))",mutation-tester,93.0,10.0,"(if #t (error (quote interp) \""ZNQR: illegal duplicate parameter names\"") (lamC (cast s (Listof Symbol)) (parse body)))",failed,program3/shuffled-11.rkt,0.877358
2.0,RC-if->false,program3/shuffled-11,68.0,26.0,"(if (equal? (length parts) 3) (ifC (parse (first parts)) (parse (second parts)) (parse (third parts))) (error (quote parse) \""ZNQR: incorrect if formatting\""))",mutation-tester,90.0,10.0,"(if #f (ifC (parse (first parts)) (parse (second parts)) (parse (third parts))) (error (quote parse) \""ZNQR: incorrect if formatting\""))",failed,program3/shuffled-11.rkt,0.877358
3.0,RC-if->true,program3/shuffled-11,68.0,26.0,"(if (equal? (length parts) 3) (ifC (parse (first parts)) (parse (second parts)) (parse (third parts))) (error (quote parse) \""ZNQR: incorrect if formatting\""))",mutation-tester,93.0,10.0,"(if #t (ifC (parse (first parts)) (parse (second parts)) (parse (third parts))) (error (quote parse) \""ZNQR: incorrect if formatting\""))",failed,program3/shuffled-11.rkt,0.877358
4.0,RC-if->false,program3/shuffled-11,76.0,19.0,"(if (or (equal? s (quote if)) (equal? s (quote =)) (equal? s (quote var)) (equal? s (quote ->))) (error (quote parse) \""ZNQR: ~e is not a valid identifier\"" s) (idC s))",mutation-tester,90.0,10.0,"(if #f (error (quote parse) \""ZNQR: ~e is not a valid identifier\"" s) (idC s))",failed,program3/shuffled-11.rkt,0.877358
5.0,RC-if->true,program3/shuffled-11,76.0,19.0,"(if (or (equal? s (quote if)) (equal? s (quote =)) (equal? s (quote var)) (equal? s (quote ->))) (error (quote parse) \""ZNQR: ~e is not a valid identifier\"" s) (idC s))",mutation-tester,93.0,10.0,"(if #t (error (quote parse) \""ZNQR: ~e is not a valid identifier\"" s) (idC s))",failed,program3/shuffled-11.rkt,0.877358
6.0,RC-or->false,program3/shuffled-11,76.0,23.0,(or (equal? s (quote if)) (equal? s (quote =)) (equal? s (quote var)) (equal? s (quote ->))),program3/shuffled-11,,,(or #f (equal? s (quote =)) (equal? s (quote var)) (equal? s (quote ->))),passed,program3/shuffled-11.rkt,0.877358
7.0,RC-or->false,program3/shuffled-11,76.0,23.0,(or (equal? s (quote if)) (equal? s (quote =)) (equal? s (quote var)) (equal? s (quote ->))),program3/shuffled-11,,,(or (equal? s (quote if)) #f (equal? s (quote var)) (equal? s (quote ->))),failed,program3/shuffled-11.rkt,0.877358
8.0,RC-or->false,program3/shuffled-11,76.0,23.0,(or (equal? s (quote if)) (equal? s (quote =)) (equal? s (quote var)) (equal? s (quote ->))),program3/shuffled-11,,,(or (equal? s (quote if)) (equal? s (quote =)) #f (equal? s (quote ->))),passed,program3/shuffled-11.rkt,0.877358
9.0,RC-or->false,program3/shuffled-11,76.0,23.0,(or (equal? s (quote if)) (equal? s (quote =)) (equal? s (quote var)) (equal? s (quote ->))),program3/shuffled-11,,,(or (equal? s (quote if)) (equal? s (quote =)) (equal? s (quote var)) #f),passed,program3/shuffled-11.rkt,0.877358
10.0,RC-or->true,program3/shuffled-11,76.0,23.0,(or (equal? s (quote if)) (equal? s (quote =)) (equal? s (quote var)) (equal? s (quote ->))),program3/shuffled-11,,,(or #t (equal? s (quote =)) (equal? s (quote var)) (equal? s (quote ->))),failed,program3/shuffled-11.rkt,0.877358
11.0,RC-or->true,program3/shuffled-11,76.0,23.0,(or (equal? s (quote if)) (equal? s (quote =)) (equal? s (quote var)) (equal? s (quote ->))),program3/shuffled-11,,,(or (equal? s (quote if)) #t (equal? s (quote var)) (equal? s (quote ->))),failed,program3/shuffled-11.rkt,0.877358
12.0,RC-or->true,program3/shuffled-11,76.0,23.0,(or (equal? s (quote if)) (equal? s (quote =)) (equal? s (quote var)) (equal? s (quote ->))),program3/shuffled-11,,,(or (equal? s (quote if)) (equal? s (quote =)) #t (equal? s (quote ->))),failed,program3/shuffled-11.rkt,0.877358
13.0,RC-or->true,program3/shuffled-11,76.0,23.0,(or (equal? s (quote if)) (equal? s (quote =)) (equal? s (quote var)) (equal? s (quote ->))),program3/shuffled-11,,,(or (equal? s (quote if)) (equal? s (quote =)) (equal? s (quote var)) #t),failed,program3/shuffled-11.rkt,0.877358
14.0,RC-if->false,program3/shuffled-11,83.0,2.0,"(if (check-duplicates vars) (error (quote desugar) \""ZNQR: illegal duplicate parameter names\"") (if (and (empty? vars) (contains-eq? body)) (error (quote desugar) \""ZNQR: function definition requires a body\"") (if (contains-illegal? vars) (error (quote cont...",mutation-tester,90.0,10.0,"(if #f (error (quote desugar) \""ZNQR: illegal duplicate parameter names\"") (if (and (empty? vars) (contains-eq? body)) (error (quote desugar) \""ZNQR: function definition requires a body\"") (if (contains-illegal? vars) (error (quote contains-illegal?) \""ZNQR:...",failed,program3/shuffled-11.rkt,0.877358
15.0,RC-if->true,program3/shuffled-11,83.0,2.0,"(if (check-duplicates vars) (error (quote desugar) \""ZNQR: illegal duplicate parameter names\"") (if (and (empty? vars) (contains-eq? body)) (error (quote desugar) \""ZNQR: function definition requires a body\"") (if (contains-illegal? vars) (error (quote cont...",mutation-tester,93.0,10.0,"(if #t (error (quote desugar) \""ZNQR: illegal duplicate parameter names\"") (if (and (empty? vars) (contains-eq? body)) (error (quote desugar) \""ZNQR: function definition requires a body\"") (if (contains-illegal? vars) (error (quote contains-illegal?) \""ZNQR:...",failed,program3/shuffled-11.rkt,0.877358
16.0,RC-if->false,program3/shuffled-11,85.0,6.0,"(if (and (empty? vars) (contains-eq? body)) (error (quote desugar) \""ZNQR: function definition requires a body\"") (if (contains-illegal? vars) (error (quote contains-illegal?) \""ZNQR: contains illegal identifier name\"") (lamC vars (parse body))))",mutation-tester,90.0,10.0,"(if #f (error (quote desugar) \""ZNQR: function definition requires a body\"") (if (contains-illegal? vars) (error (quote contains-illegal?) \""ZNQR: contains illegal identifier name\"") (lamC vars (parse body))))",failed,program3/shuffled-11.rkt,0.877358
17.0,RC-if->true,program3/shuffled-11,85.0,6.0,"(if (and (empty? vars) (contains-eq? body)) (error (quote desugar) \""ZNQR: function definition requires a body\"") (if (contains-illegal? vars) (error (quote contains-illegal?) \""ZNQR: contains illegal identifier name\"") (lamC vars (parse body))))",mutation-tester,93.0,10.0,"(if #t (error (quote desugar) \""ZNQR: function definition requires a body\"") (if (contains-illegal? vars) (error (quote contains-illegal?) \""ZNQR: contains illegal identifier name\"") (lamC vars (parse body))))",failed,program3/shuffled-11.rkt,0.877358
18.0,RC-and->false,program3/shuffled-11,85.0,10.0,(and (empty? vars) (contains-eq? body)),program3/shuffled-11,,,(and #f (contains-eq? body)),failed,program3/shuffled-11.rkt,0.877358
19.0,RC-and->false,program3/shuffled-11,85.0,10.0,(and (empty? vars) (contains-eq? body)),program3/shuffled-11,,,(and (empty? vars) #f),failed,program3/shuffled-11.rkt,0.877358
20.0,RC-and->true,program3/shuffled-11,85.0,10.0,(and (empty? vars) (contains-eq? body)),program3/shuffled-11,,,(and #t (contains-eq? body)),passed,program3/shuffled-11.rkt,0.877358
21.0,RC-and->true,program3/shuffled-11,85.0,10.0,(and (empty? vars) (contains-eq? body)),program3/shuffled-11,,,(and (empty? vars) #t),failed,program3/shuffled-11.rkt,0.877358
22.0,RC-if->false,program3/shuffled-11,87.0,10.0,"(if (contains-illegal? vars) (error (quote contains-illegal?) \""ZNQR: contains illegal identifier name\"") (lamC vars (parse body)))",mutation-tester,90.0,10.0,"(if #f (error (quote contains-illegal?) \""ZNQR: contains illegal identifier name\"") (lamC vars (parse body)))",failed,program3/shuffled-11.rkt,0.877358
23.0,RC-if->true,program3/shuffled-11,87.0,10.0,"(if (contains-illegal? vars) (error (quote contains-illegal?) \""ZNQR: contains illegal identifier name\"") (lamC vars (parse body)))",mutation-tester,93.0,10.0,"(if #t (error (quote contains-illegal?) \""ZNQR: contains illegal identifier name\"") (lamC vars (parse body)))",failed,program3/shuffled-11.rkt,0.877358
24.0,RC-cond->false,program3/shuffled-11,99.0,2.0,(cond ((empty? s) #f) ((or (equal? (first s) (quote if)) (equal? (first s) (quote =)) (equal? (first s) (quote var)) (equal? (first s) (quote ->))) #t) (else (contains-illegal? (rest s)))),program3/shuffled-11,,,(cond (#f #f) ((or (equal? (first s) (quote if)) (equal? (first s) (quote =)) (equal? (first s) (quote var)) (equal? (first s) (quote ->))) #t) (else (contains-illegal? (rest s)))),failed,program3/shuffled-11.rkt,0.877358
25.0,RC-cond->false,program3/shuffled-11,99.0,2.0,(cond ((empty? s) #f) ((or (equal? (first s) (quote if)) (equal? (first s) (quote =)) (equal? (first s) (quote var)) (equal? (first s) (quote ->))) #t) (else (contains-illegal? (rest s)))),program3/shuffled-11,,,(cond ((empty? s) #f) (#f #t) (else (contains-illegal? (rest s)))),failed,program3/shuffled-11.rkt,0.877358
26.0,RC-cond->false,program3/shuffled-11,99.0,2.0,(cond ((empty? s) #f) ((or (equal? (first s) (quote if)) (equal? (first s) (quote =)) (equal? (first s) (quote var)) (equal? (first s) (quote ->))) #t) (else (contains-illegal? (rest s)))),program3/shuffled-11,,,(cond ((empty? s) #f) ((or (equal? (first s) (quote if)) (equal? (first s) (quote =)) (equal? (first s) (quote var)) (equal? (first s) (quote ->))) #t) (#f (contains-illegal? (rest s)))),failed,program3/shuffled-11.rkt,0.877358
27.0,RC-cond->true,program3/shuffled-11,99.0,2.0,(cond ((empty? s) #f) ((or (equal? (first s) (quote if)) (equal? (first s) (quote =)) (equal? (first s) (quote var)) (equal? (first s) (quote ->))) #t) (else (contains-illegal? (rest s)))),program3/shuffled-11,,,(cond (#t #f) ((or (equal? (first s) (quote if)) (equal? (first s) (quote =)) (equal? (first s) (quote var)) (equal? (first s) (quote ->))) #t) (else (contains-illegal? (rest s)))),failed,program3/shuffled-11.rkt,0.877358
28.0,RC-cond->true,program3/shuffled-11,99.0,2.0,(cond ((empty? s) #f) ((or (equal? (first s) (quote if)) (equal? (first s) (quote =)) (equal? (first s) (quote var)) (equal? (first s) (quote ->))) #t) (else (contains-illegal? (rest s)))),program3/shuffled-11,,,(cond ((empty? s) #f) (#t #t) (else (contains-illegal? (rest s)))),failed,program3/shuffled-11.rkt,0.877358
29.0,RC-cond->true,program3/shuffled-11,99.0,2.0,(cond ((empty? s) #f) ((or (equal? (first s) (quote if)) (equal? (first s) (quote =)) (equal? (first s) (quote var)) (equal? (first s) (quote ->))) #t) (else (contains-illegal? (rest s)))),program3/shuffled-11,,,(cond ((empty? s) #f) ((or (equal? (first s) (quote if)) (equal? (first s) (quote =)) (equal? (first s) (quote var)) (equal? (first s) (quote ->))) #t) (#t (contains-illegal? (rest s)))),passed,program3/shuffled-11.rkt,0.877358
30.0,RC-or->false,program3/shuffled-11,101.0,5.0,(or (equal? (first s) (quote if)) (equal? (first s) (quote =)) (equal? (first s) (quote var)) (equal? (first s) (quote ->))),program3/shuffled-11,,,(or #f (equal? (first s) (quote =)) (equal? (first s) (quote var)) (equal? (first s) (quote ->))),failed,program3/shuffled-11.rkt,0.877358
